Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.0,77959664,2,38979832.0,38979832.0,38542594,39417070,618347.9,PushPop,":batch=38fa0da0652d4b2b92165c3cb93630b1 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77956946,2,38978473.0,38978473.0,38395597,39561349,824311.1,PushPop,:batch=f806e072a09b4f458bb01d1ee72cc649 phase=decode requests=f613ba29e5e3458d8e63b0275b98ac68
0.0,77956453,2,38978226.5,38978226.5,38798780,39157673,253775.7,PushPop,:batch=747b106a24a14b7e8e1940b3065241e5 phase=decode requests=e6255778e8534404ac5ca8451b4d8752
0.0,77955473,2,38977736.5,38977736.5,38534373,39421100,627010.7,PushPop,":batch=93303a45a0fa4a9a8878318fd79d2ed4 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77955321,2,38977660.5,38977660.5,38533609,39421712,627983.7,PushPop,":batch=b95c8b56a53247b1a0f370d59b85cbb7 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77955139,2,38977569.5,38977569.5,38765613,39189526,299751.8,PushPop,:batch=a3f2d87aebc9458fa0c5925ae12d533c phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,77954476,2,38977238.0,38977238.0,38531389,39423087,630525.7,PushPop,":batch=0d1e5f9cfab348ba8ea121a5f226884c phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77952513,2,38976256.5,38976256.5,38529213,39423300,632215.0,PushPop,":batch=6fce261d54ff4350afda35bf196dc275 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77952414,2,38976207.0,38976207.0,38572787,39379627,570522.0,PushPop,":batch=2ccdc3c22f6b4ce0978ff3cb31019c54 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77951694,2,38975847.0,38975847.0,38601530,39350164,529364.2,PushPop,":batch=80eb3bd4c9704f5cae27698a2f589983 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77948824,2,38974412.0,38974412.0,38561999,39386825,583240.1,PushPop,":batch=7b69902ccc014133a03be799e7d0fc05 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77948757,2,38974378.5,38974378.5,38574909,39373848,564935.2,PushPop,":batch=8a82e966406542b6a61ff64b2e6fcc77 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77948366,2,38974183.0,38974183.0,38543175,39405191,609537.4,PushPop,":batch=d691129ab5be40f4984f022c6ed0f803 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77945482,2,38972741.0,38972741.0,38547695,39397787,601105.8,PushPop,":batch=f49168e0446b490291b929b48b98e87f phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77944263,2,38972131.5,38972131.5,38533060,39411203,620940.9,PushPop,":batch=62f22d8b8032444cbc7908f63d6d0b27 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77941298,2,38970649.0,38970649.0,38471576,39469722,705795.8,PushPop,":batch=14e376e5263b4975819aa86d51100b31 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77940206,2,38970103.0,38970103.0,38545868,39394338,599958.9,PushPop,":batch=903756fe234449b4a52d3c3ea091d472 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77940134,2,38970067.0,38970067.0,38480995,39459139,691652.3,PushPop,":batch=c28419eefcc54d39a51841bb7c431755 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77938134,2,38969067.0,38969067.0,38566851,39371283,568819.3,PushPop,":batch=96d0b6491ea649d4bc165129f3d4884e phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77937359,2,38968679.5,38968679.5,38523986,39413373,628891.6,PushPop,":batch=2acefaf4b22641528a146267770e1ee2 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77936020,2,38968010.0,38968010.0,38537571,39398449,608732.7,PushPop,":batch=3abba24aec3b4548b32f6b29737a9038 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,77934807,2,38967403.5,38967403.5,38506696,39428111,651538.8,PushPop,":batch=f0dd65926b6e4fe1a465fd50efd44e7e phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77934053,2,38967026.5,38967026.5,38548764,39385289,591512.5,PushPop,":batch=e3c5c00d7088413a8affb062e31ff080 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,77933295,2,38966647.5,38966647.5,38510903,39422392,644520.1,PushPop,":batch=f4a8577d1c7740e59097d536aa5ea511 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77933131,2,38966565.5,38966565.5,38608299,39324832,506665.3,PushPop,":batch=b42a3b3616fc4462b1113a634208cf10 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77933002,2,38966501.0,38966501.0,38599783,39333219,518617.6,PushPop,":batch=ca22263407a34adebc30ddaf0ed2fd27 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77931522,2,38965761.0,38965761.0,38752344,39179178,301817.2,PushPop,:batch=ab14e5c109c646468e7717869d809122 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,77929245,2,38964622.5,38964622.5,38504663,39424582,650481.0,PushPop,":batch=a3e655d81a814a0bb1ff0a2de1461cc9 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77927019,2,38963509.5,38963509.5,38532022,39394997,610215.5,PushPop,":batch=20f34d0dc30e4e4bac3783c6c45ae889 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77927014,2,38963507.0,38963507.0,38561127,39365887,569051.3,PushPop,":batch=58538bdbad7b477da80868c600145b52 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77925581,2,38962790.5,38962790.5,38597543,39328038,516538.0,PushPop,":batch=0a0fde65f7184fb8b107b537042ab776 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77923341,2,38961670.5,38961670.5,38572815,39350526,549924.7,PushPop,":batch=4baa2e648ae54743afde1f484459137f phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77922890,2,38961445.0,38961445.0,38504250,39418640,646571.4,PushPop,":batch=e736750f5b904ec3bb62f491b9fabad6 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77922418,2,38961209.0,38961209.0,38449581,39472837,723551.3,PushPop,":batch=607499534bf740908757cda9e9e0ae6b phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77922168,2,38961084.0,38961084.0,38521165,39401003,622139.4,PushPop,":batch=d5760999db93454e9cc00948e2f56c77 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77921128,2,38960564.0,38960564.0,38503841,39417287,645903.9,PushPop,":batch=fcb53f42c1b84d8f8be863c33aa2b4bb phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,77918950,2,38959475.0,38959475.0,38455421,39463529,712840.0,PushPop,":batch=d1dcb31d101d4894a5609d6b1f66b290 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77918538,2,38959269.0,38959269.0,38518510,39400028,623327.4,PushPop,":batch=4916cc072e2444deb4e6d1027d3d0148 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77918244,2,38959122.0,38959122.0,38532509,39385735,603321.9,PushPop,":batch=2c7825d9a55740a98fb79602d17a7e92 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77916238,2,38958119.0,38958119.0,38553043,39363195,572864.0,PushPop,":batch=df407804b3d145929fe495edf69eaf54 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77915615,2,38957807.5,38957807.5,38774983,39140632,258552.9,PushPop,:batch=a3f5b3430e654521b5b4145072976d4b phase=decode requests=268bc1a668514718addc6aee590d0f20
0.0,77912568,2,38956284.0,38956284.0,38582386,39330182,528771.6,PushPop,":batch=d270372305234dae9a6d07b7fe4ed3bc phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77911469,2,38955734.5,38955734.5,38555297,39356172,566304.1,PushPop,":batch=593f475bbb7a4a6e86e52d59c8d96a2c phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77911146,2,38955573.0,38955573.0,38494688,39416458,651789.8,PushPop,":batch=12a7ac030a5e40a3b8b2f7183ac3500c phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77909909,2,38954954.5,38954954.5,38551887,39358022,570023.5,PushPop,":batch=a1af5c4c130143d89b32580506f68c51 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77909488,2,38954744.0,38954744.0,38538016,39371472,589342.4,PushPop,":batch=f43a54e4a870405b9b0ff7c3d2a9b867 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77909337,2,38954668.5,38954668.5,38466678,39442659,690122.8,PushPop,":batch=84d5991ab59a478b913c7316afc9671e phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77908505,2,38954252.5,38954252.5,38811303,39097202,202161.1,PushPop,:batch=796a5d99d1134af9a3e6716a21dec1ce phase=decode requests=e6255778e8534404ac5ca8451b4d8752
0.0,77908229,2,38954114.5,38954114.5,38557399,39350830,561040.4,PushPop,":batch=aa6dc7b8aeb24eb7a855a2330f5dc64a phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77907471,2,38953735.5,38953735.5,38591119,39316352,512817.2,PushPop,":batch=069b1a8f6cc645b19c0ebf8e3c9c49e0 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77907322,2,38953661.0,38953661.0,38517750,39389572,616471.2,PushPop,":batch=f1e71e2942fd49e39df24a0800d3ce1e phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77906525,2,38953262.5,38953262.5,38772498,39134027,255639.6,PushPop,:batch=877bc9e397914cc69078e15e1e47b46b phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,77906266,2,38953133.0,38953133.0,38568051,39338215,544588.2,PushPop,":batch=1fae69c84b354c468b19893ad4467efc phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77905206,2,38952603.0,38952603.0,38555545,39349661,561524.8,PushPop,":batch=3738b0f0282b40d8bf5349b976b69fad phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77904796,2,38952398.0,38952398.0,38524515,39380281,605117.9,PushPop,":batch=a5d5cafe6f8348d3b3845e8319448683 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77904505,2,38952252.5,38952252.5,38568602,39335903,542563.7,PushPop,":batch=2eee5702ae3a448c91ca945bc04a4b3e phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77904414,2,38952207.0,38952207.0,38464515,39439899,689700.6,PushPop,":batch=559a43423a354a4bba992223461c2d28 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77903247,2,38951623.5,38951623.5,38591039,39312208,509943.5,PushPop,":batch=fdb2b7eb991e4c2886010b68a876b3ba phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77903108,2,38951554.0,38951554.0,38542354,39360754,578696.2,PushPop,":batch=350f9ca61b38415ebc9bfdde97917fd3 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77902112,2,38951056.0,38951056.0,38455668,39446444,700584.4,PushPop,":batch=1adf1f1e0b3d494cac20e08f6761c1f1 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77901100,2,38950550.0,38950550.0,38514247,39386853,617025.6,PushPop,":batch=d418584f474849d1adf03f6cdb2606f3 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77900430,2,38950215.0,38950215.0,38516936,39383494,612749.0,PushPop,":batch=8ba2107fee6d4f828850437e5341638a phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77900230,2,38950115.0,38950115.0,38549477,39350753,566587.7,PushPop,":batch=7b37332a1cf4433696ce875af754db58 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77899645,2,38949822.5,38949822.5,38480720,39418925,663411.1,PushPop,":batch=0f8efd7832f8425d8efe7e36f0af1106 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77899031,2,38949515.5,38949515.5,38506788,39392243,626111.2,PushPop,":batch=5be2e6e946e64f85a5c9e82aef0fa759 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77898585,2,38949292.5,38949292.5,38538169,39360416,581416.4,PushPop,":batch=7b9040c556b94497a5c62b4f2cc9943e phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77898473,2,38949236.5,38949236.5,38519469,39379004,607783.0,PushPop,":batch=510fa1d295ab4f89818b6dee1c2a9247 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77895481,2,38947740.5,38947740.5,38548647,39346834,564403.4,PushPop,":batch=0c798a13379b4164a0b1a7d31c142540 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77893221,2,38946610.5,38946610.5,38513591,39379630,612382.0,PushPop,":batch=dfae2e9b66ac42c89dcb36be5cddcc13 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77893168,2,38946584.0,38946584.0,38470120,39423048,673821.9,PushPop,":batch=8a3bde58de7b40059f1f00be786e821d phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77892506,2,38946253.0,38946253.0,38576409,39316097,523038.4,PushPop,":batch=7581f581295b4c14bccc6a2f82af9b6e phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77891178,2,38945589.0,38945589.0,38524068,39367110,596120.7,PushPop,":batch=b87a2c0b28414e0297592f1f199a03cb phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77890733,2,38945366.5,38945366.5,38530149,39360584,587206.2,PushPop,":batch=7087522dbf4341c5ae88bbc89aa0374a phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77889745,2,38944872.5,38944872.5,38501601,39388144,626880.6,PushPop,":batch=d1dfa27f7bf34200afe56b06b9271dcf phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77889577,2,38944788.5,38944788.5,38522641,39366936,597006.7,PushPop,":batch=17cb2c92f7564794a9e16981e7283700 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77888259,2,38944129.5,38944129.5,38510259,39378000,613585.5,PushPop,":batch=571de7d7f5254f80a5c1e2e75f3478d8 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77887065,2,38943532.5,38943532.5,38501214,39385851,625532.8,PushPop,":batch=df4828dc2b5642b2ac94f36f7578c1bf phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77886752,2,38943376.0,38943376.0,38469954,39416798,669519.8,PushPop,":batch=6adb1b97fa054257815ca2578a9bb62e phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77882432,2,38941216.0,38941216.0,38577238,39305194,514742.6,PushPop,":batch=625d78e3775d4ec385cbf691e4628390 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77881129,2,38940564.5,38940564.5,38507248,39373881,612802.1,PushPop,":batch=edd90f500afa48fda037952a95a8d243 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77881115,2,38940557.5,38940557.5,38490199,39390916,636903.1,PushPop,":batch=a87db92b6908446f827fd9d3a9d7194a phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77879918,2,38939959.0,38939959.0,38539442,39340476,566416.6,PushPop,":batch=36680d3249694e5ab01a65bd033b8af9 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77879335,2,38939667.5,38939667.5,38534080,39345255,573587.3,PushPop,":batch=e911146da8d84874afc1327feffeaf00 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,77878803,2,38939401.5,38939401.5,38511862,39366941,604632.2,PushPop,":batch=8547a8acd1b24003af85f2a035c48d15 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77876773,2,38938386.5,38938386.5,38507255,39369518,609712.0,PushPop,":batch=b047846472454da486b6052df07e6c33 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,77876474,2,38938237.0,38938237.0,38487199,39389275,637864.1,PushPop,":batch=81060965ac9645f2bbd0a3af04fd3d3b phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,77876304,2,38938152.0,38938152.0,38463204,39413100,671677.9,PushPop,":batch=dfd7db94108d40548de57f6ab72139ef phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
